Timestamp,City,Latitude,Longitude,Weather,Road_Condition,Fatalities,Serious_Injuries,Minor_Injuries,Risk_Score
2024-03-16 03:00:00,Delhi,28.567302939661673,77.24871368668013,Clear,Potholes,0,0,2,2
2024-06-14 06:00:00,Delhi,28.708735801074454,77.10340090717925,Rainy,Dry,1,0,2,7
2024-09-26 01:00:00,Chennai,13.115187272437948,80.25150563626002,Clear,Dry,0,0,3,3
2024-08-13 11:00:00,Pune,18.504209999686804,74.0386880389824,Rainy,Wet,0,0,2,2
2024-06-09 00:00:00,Pune,18.55738779924796,73.81333364107047,Rainy,Potholes,0,1,0,3
2024-12-18 22:00:00,Chennai,13.07665593375674,80.32090019585975,Clear,Dry,0,1,3,6
2024-04-02 11:00:00,Mumbai,18.991311411612962,72.84684822754438,Clear,Dry,0,1,5,8
2024-04-07 08:00:00,Hyderabad,17.440032519314887,78.58893606986489,Clear,Dry,0,0,1,1
2024-12-11 22:00:00,Pune,18.457931859364155,73.79482021087094,Clear,Dry,0,1,0,3
2024-03-01 16:00:00,Pune,18.55066193037147,73.84795493242697,Clear,Dry,0,0,1,1
2024-06-15 15:00:00,Chennai,13.076081839116846,80.24570081406048,Rainy,Wet,0,2,0,6
2024-02-16 22:00:00,Mumbai,19.01882752112658,72.85851483092156,Clear,Dry,0,2,4,10
2024-11-06 18:00:00,Chennai,13.14313539044595,80.28361674301269,Clear,Wet,0,0,2,2
2024-08-09 18:00:00,Mumbai,18.988907703896654,72.89696722533482,Rainy,Wet,1,3,1,15
2024-03-21 00:00:00,Pune,18.564222731963994,73.84976283922154,Clear,Dry,0,1,2,5
2024-12-21 10:00:00,Hyderabad,17.42953211179115,78.55897874732058,Clear,Dry,0,1,1,4
2024-05-09 06:00:00,Hyderabad,17.331001926240237,78.53405766121816,Clear,Dry,0,0,0,0
2024-06-21 18:00:00,Delhi,28.590489199770165,77.11062474171128,Rainy,Dry,0,1,3,6
2024-08-07 04:00:00,Delhi,28.6184129841564,77.10142539682819,Rainy,Dry,0,0,0,0
2024-07-17 12:00:00,Delhi,28.603434663803387,77.2289947733794,Rainy,Under Construction,0,1,4,7
2024-12-18 17:00:00,Bengaluru,12.978695198540002,77.4956214277529,Clear,Dry,0,1,1,4
2024-05-24 23:00:00,Chennai,13.09730083300973,80.3348832089073,Clear,Dry,0,1,2,5
2024-05-12 03:00:00,Chennai,13.300150898398126,80.2646462466164,Clear,Potholes,0,1,1,4
2024-12-09 00:00:00,Mumbai,19.03177812770369,72.87165379951131,Clear,Wet,1,1,4,12
2024-10-25 16:00:00,Hyderabad,17.48790188323723,78.54227416243234,Clear,Dry,0,0,0,0
2024-03-25 14:00:00,Bengaluru,12.86329822412646,77.62085680817164,Clear,Dry,0,0,0,0
2024-07-28 15:00:00,Delhi,28.789496568728016,77.32371939729755,Rainy,Dry,1,1,1,9
2024-10-20 20:00:00,Bengaluru,12.88634223905704,77.64412170376622,Clear,Dry,0,2,2,8
2024-12-24 05:00:00,Bengaluru,13.000320379203092,77.51645225175518,Clear,Wet,0,1,0,3
2024-10-16 10:00:00,Chennai,13.058847010791585,80.35244469337793,Clear,Wet,0,0,0,0
2024-10-12 09:00:00,Pune,18.73717602207835,73.83139377443575,Clear,Wet,0,1,4,7
2024-05-11 19:00:00,Chennai,13.169350731648608,80.1599667645123,Clear,Dry,0,0,0,0
2024-02-13 00:00:00,Mumbai,19.051880778300873,72.9194812931553,Clear,Potholes,0,0,4,4
2024-11-12 14:00:00,Hyderabad,17.369355018602917,78.55578623461919,Clear,Dry,0,1,3,6
2024-08-22 07:00:00,Pune,18.54997277822483,73.79277110801804,Rainy,Under Construction,0,1,0,3
2024-03-04 16:00:00,Pune,18.5186051623333,73.86498366912406,Clear,Dry,0,2,4,10
2024-06-04 06:00:00,Mumbai,19.173166607800276,73.00613968903362,Rainy,Wet,0,0,1,1
2024-11-15 04:00:00,Mumbai,19.001118771523956,72.72461447439308,Clear,Dry,0,0,1,1
2024-03-28 01:00:00,Pune,18.478685218672616,73.87581074657481,Clear,Wet,0,1,2,5
2024-09-24 07:00:00,Hyderabad,17.398334975197493,78.60586436208392,Clear,Wet,2,1,1,14
2024-02-16 19:00:00,Chennai,13.10547543511182,80.27378221696152,Clear,Under Construction,0,0,1,1
2024-04-26 11:00:00,Chennai,13.154039686514853,80.18846888101461,Clear,Dry,0,0,0,0
2024-10-26 19:00:00,Mumbai,19.091952589335968,72.92398167101501,Clear,Under Construction,0,1,2,5
2024-11-24 10:00:00,Delhi,28.67028020503085,77.2391471807047,Clear,Dry,0,0,2,2
2024-08-20 03:00:00,Bengaluru,12.989931699900897,77.5846986248716,Rainy,Wet,0,1,1,4
2024-12-03 06:00:00,Chennai,13.018638987951473,80.33886434188322,Clear,Under Construction,0,0,3,3
2024-04-11 08:00:00,Delhi,28.377717769937192,77.31436323974256,Clear,Potholes,0,0,3,3
2024-07-28 20:00:00,Bengaluru,12.948267583474218,77.5498582159807,Rainy,Under Construction,1,1,0,8
2024-06-20 17:00:00,Mumbai,19.016189515740397,72.9240722012719,Rainy,Dry,0,0,1,1
2024-08-14 10:00:00,Chennai,13.117763367492913,80.16026164577035,Rainy,Under Construction,0,1,3,6
2024-09-30 20:00:00,Delhi,28.654215692965714,77.14534674548767,Clear,Potholes,0,1,1,4
2024-05-28 10:00:00,Delhi,28.583715149043574,77.03324099773671,Clear,Under Construction,1,0,1,6
2024-05-20 00:00:00,Mumbai,19.04609462859681,72.88459946199193,Clear,Dry,0,3,1,10
2024-10-14 01:00:00,Hyderabad,17.379487413697916,78.52334378568801,Clear,Dry,0,2,3,9
2024-09-18 10:00:00,Hyderabad,17.42395059960238,78.42230111434768,Clear,Wet,1,1,2,10
2024-11-26 07:00:00,Pune,18.42090373159833,73.86068136081055,Clear,Dry,0,1,1,4
2024-01-19 03:00:00,Bengaluru,12.970879465676147,77.6120588002075,Clear,Wet,0,0,0,0
2024-06-22 07:00:00,Delhi,28.65058515596849,77.08640512538533,Rainy,Wet,0,1,2,5
2024-01-14 22:00:00,Hyderabad,17.45852600474319,78.47811668687523,Clear,Dry,0,3,0,9
2024-12-01 22:00:00,Pune,18.46925130117499,73.94006896928214,Clear,Wet,0,0,2,2
2024-02-20 06:00:00,Hyderabad,17.340609338182958,78.38822190212747,Clear,Dry,0,0,0,0
2024-10-12 05:00:00,Bengaluru,13.040917509921567,77.54168395502472,Clear,Wet,1,1,1,9
2024-06-03 12:00:00,Hyderabad,17.237813257192364,78.38865964825118,Rainy,Potholes,0,2,3,9
2024-03-21 01:00:00,Delhi,28.61527914341518,77.17998634490978,Clear,Wet,0,0,2,2
2024-04-06 21:00:00,Chennai,13.020571020921981,80.167702716732,Clear,Wet,0,0,3,3
2024-05-27 13:00:00,Bengaluru,13.032965171664745,77.69486069474313,Clear,Wet,0,0,6,6
2024-08-19 20:00:00,Hyderabad,17.39811031662061,78.39812074185242,Rainy,Potholes,1,0,0,5
2024-04-08 18:00:00,Pune,18.4281465806021,73.86503957455297,Clear,Dry,0,0,0,0
2024-12-30 16:00:00,Bengaluru,13.016732031483228,77.77777652233321,Clear,Dry,0,0,1,1
2024-06-24 07:00:00,Chennai,13.072299964512592,80.2286003866652,Rainy,Dry,1,1,2,10
2024-09-07 23:00:00,Delhi,28.589182596844815,77.22061935675292,Clear,Dry,0,0,4,4
2024-07-30 15:00:00,Delhi,28.511941030202912,77.29412723762569,Rainy,Dry,0,0,2,2
2024-06-14 13:00:00,Delhi,28.632352373123425,77.13787758969043,Rainy,Dry,0,1,6,9
2024-01-25 16:00:00,Chennai,12.955290995936094,80.26152288406944,Clear,Dry,0,0,0,0
2024-11-10 05:00:00,Chennai,13.145142471257719,80.32821583756626,Clear,Potholes,0,1,0,3
2024-11-04 02:00:00,Mumbai,19.058139639010143,72.96284328166227,Clear,Wet,0,1,2,5
2024-07-05 16:00:00,Hyderabad,17.306856106188878,78.49497074545279,Rainy,Potholes,0,0,2,2
2024-01-05 14:00:00,Pune,18.57163814936353,73.80309146892566,Clear,Wet,0,0,4,4
2024-09-05 23:00:00,Hyderabad,17.314769178578246,78.33017666432525,Clear,Dry,0,0,1,1
2024-12-10 03:00:00,Bengaluru,13.041883128786537,77.74840419321603,Clear,Under Construction,0,1,2,5
2024-12-16 11:00:00,Delhi,28.612185135072394,77.28152185022965,Foggy,Dry,0,1,2,5
2024-08-11 12:00:00,Bengaluru,13.11823497976114,77.65416180646197,Rainy,Dry,0,3,0,9
2024-05-05 18:00:00,Hyderabad,17.416795773024436,78.34525174583983,Clear,Wet,0,0,1,1
2024-02-28 15:00:00,Mumbai,19.0972998570954,72.8759019854447,Clear,Dry,0,1,2,5
2024-07-20 05:00:00,Chennai,13.030567811294214,80.21485529383574,Rainy,Dry,0,0,0,0
2024-05-21 23:00:00,Delhi,28.443941679190598,77.21920307855905,Clear,Dry,0,1,1,4
2024-05-10 12:00:00,Bengaluru,13.048998359425122,77.54389086977419,Clear,Under Construction,0,0,0,0
2024-06-12 00:00:00,Bengaluru,13.030369242384772,77.54424790502212,Rainy,Wet,0,2,1,7
2024-04-26 14:00:00,Mumbai,19.04417201217375,72.73385126543074,Clear,Wet,0,0,1,1
2024-08-13 18:00:00,Mumbai,19.09238606241324,72.93350391023947,Rainy,Dry,0,0,3,3
2024-02-13 09:00:00,Delhi,28.621921006798626,77.1904655641788,Clear,Dry,0,0,1,1
2024-10-07 03:00:00,Mumbai,19.121573155252403,72.90205015577918,Clear,Dry,0,0,1,1
2024-10-26 20:00:00,Pune,18.422517343969453,73.80349047304348,Clear,Dry,0,1,1,4
2024-10-23 11:00:00,Delhi,28.709614321694257,77.19538505967373,Clear,Wet,0,0,4,4
2024-04-06 23:00:00,Mumbai,19.1155115453376,72.8321472283982,Clear,Dry,1,1,0,8
2024-02-22 08:00:00,Hyderabad,17.42279624969212,78.4657059806511,Clear,Dry,0,4,2,14
2024-02-07 01:00:00,Delhi,28.593348989236375,77.10956070272098,Clear,Dry,0,2,1,7
2024-04-24 07:00:00,Delhi,28.555608892318254,77.13053093372217,Clear,Wet,0,0,2,2
2024-08-15 09:00:00,Delhi,28.586719369282143,77.28730199354136,Rainy,Dry,0,0,2,2
2024-03-23 13:00:00,Chennai,12.986549355082714,80.20052596973792,Clear,Dry,0,0,4,4
2024-11-18 09:00:00,Delhi,28.736045419528505,77.17708476462542,Clear,Under Construction,0,2,5,11
2024-03-12 08:00:00,Chennai,13.046914372980051,80.2954454176868,Clear,Dry,0,0,0,0
2024-10-01 03:00:00,Mumbai,19.05599703757114,72.91718627794847,Clear,Under Construction,0,0,1,1
2024-02-10 09:00:00,Bengaluru,12.919812675618171,77.58851824405276,Clear,Dry,0,0,2,2
2024-02-20 12:00:00,Mumbai,19.008105788342228,72.98069845096684,Clear,Dry,0,2,3,9
2024-10-11 20:00:00,Bengaluru,12.856158563230062,77.72897720855846,Clear,Wet,0,2,5,11
2024-11-16 19:00:00,Hyderabad,17.382686334637135,78.3665274424757,Clear,Potholes,1,0,1,6
2024-03-15 13:00:00,Mumbai,19.078084301450293,72.89042863157425,Clear,Dry,0,0,0,0
2024-02-15 03:00:00,Hyderabad,17.287994649476534,78.3610769499564,Clear,Dry,0,1,0,3
2024-09-11 08:00:00,Pune,18.58243567687346,73.82539921772552,Clear,Wet,0,0,3,3
2024-08-29 20:00:00,Pune,18.421157087359667,73.89880303815289,Rainy,Under Construction,0,0,0,0
2024-09-20 21:00:00,Bengaluru,13.000990495404722,77.59239087011092,Clear,Dry,0,2,2,8
2024-06-08 09:00:00,Mumbai,19.210161993048064,72.7728937708883,Rainy,Dry,0,0,6,6
2024-03-14 00:00:00,Mumbai,18.985428833648495,72.8102549951913,Clear,Dry,0,2,6,12
2024-08-03 04:00:00,Chennai,12.988442389082492,80.30672778798221,Rainy,Dry,0,0,2,2
2024-03-21 03:00:00,Chennai,13.21182356838235,80.31335971386872,Clear,Dry,1,1,0,8
2024-06-23 00:00:00,Pune,18.619362990103884,73.97032158701853,Rainy,Wet,0,0,4,4
2024-06-05 23:00:00,Hyderabad,17.377073062506412,78.454192735968,Rainy,Dry,0,0,0,0
2024-12-20 02:00:00,Chennai,13.002407382502206,80.34791877966413,Clear,Under Construction,0,1,0,3
2024-11-30 17:00:00,Bengaluru,13.074675103675498,77.517323417858,Clear,Potholes,0,0,4,4
2024-05-24 03:00:00,Chennai,13.149333816041782,80.26270956226791,Clear,Dry,0,2,2,8
2024-12-05 01:00:00,Bengaluru,12.937013860722667,77.54308450291384,Clear,Potholes,0,0,2,2
2024-05-07 01:00:00,Pune,18.45412157893747,73.98596050813053,Clear,Potholes,0,1,4,7
2024-07-13 09:00:00,Mumbai,19.176343862836056,72.92576806021894,Rainy,Dry,0,0,2,2
2024-12-23 00:00:00,Bengaluru,12.940672707304522,77.54834239375727,Clear,Dry,0,2,3,9
2024-09-03 01:00:00,Hyderabad,17.33485916820857,78.43182590769075,Clear,Potholes,0,0,3,3
2024-03-20 23:00:00,Pune,18.553566291864936,73.93718450671864,Clear,Dry,0,0,2,2
2024-08-05 14:00:00,Delhi,28.576657998601497,77.28097563536896,Rainy,Potholes,0,0,3,3
2024-08-09 10:00:00,Delhi,28.58655827231482,77.11328035824108,Rainy,Dry,0,1,3,6
2024-11-25 16:00:00,Pune,18.474630924122483,73.90229403914365,Clear,Potholes,0,0,2,2
2024-02-26 00:00:00,Mumbai,19.005513500983685,72.84824734409169,Clear,Wet,0,1,2,5
2024-12-07 23:00:00,Pune,18.407051781441012,73.86407492687027,Clear,Dry,1,1,2,10
2024-06-11 20:00:00,Hyderabad,17.388632851511076,78.43195030171316,Rainy,Under Construction,0,0,2,2
2024-07-15 19:00:00,Bengaluru,12.897801336449009,77.56094675958349,Rainy,Dry,0,0,2,2
2024-05-05 19:00:00,Mumbai,19.11146407817026,72.90102976801768,Clear,Under Construction,0,1,0,3
2024-05-18 18:00:00,Hyderabad,17.340016571373894,78.52270783528117,Clear,Dry,0,1,0,3
2024-07-01 11:00:00,Chennai,13.062936159193859,80.24985170941684,Rainy,Dry,0,0,1,1
2024-12-04 12:00:00,Hyderabad,17.37501933794898,78.44587591644803,Clear,Dry,0,0,2,2
2024-11-02 10:00:00,Hyderabad,17.348887901849853,78.53176672287692,Clear,Dry,0,0,0,0
2024-10-19 21:00:00,Delhi,28.74377865275275,77.204037475375,Clear,Dry,0,2,2,8
2024-05-14 17:00:00,Mumbai,19.058660693645024,72.80810223292153,Clear,Potholes,0,1,3,6
2024-10-15 18:00:00,Mumbai,19.22369351375227,72.92977000259711,Clear,Dry,0,0,2,2
2024-11-12 16:00:00,Delhi,28.55007947151332,77.24664009262564,Clear,Wet,0,0,1,1
2024-08-25 17:00:00,Mumbai,19.034721617755043,72.98422804088602,Rainy,Wet,0,0,4,4
2024-11-25 13:00:00,Bengaluru,12.980439589326986,77.54996531121246,Clear,Potholes,0,1,3,6
2024-01-07 04:00:00,Hyderabad,17.410387513606164,78.51133549992129,Clear,Dry,0,1,1,4
2024-05-22 21:00:00,Delhi,28.709674213639595,77.2322327881643,Clear,Dry,1,2,4,15
2024-11-03 06:00:00,Pune,18.44602301586115,73.84930518835165,Clear,Dry,0,0,0,0
2024-10-19 15:00:00,Bengaluru,12.840695670130332,77.5575600948711,Clear,Dry,0,1,5,8
2024-06-22 09:00:00,Delhi,28.81586605750437,77.32406920823998,Rainy,Wet,0,0,3,3
2024-05-13 23:00:00,Chennai,13.22341096780421,80.14515881925117,Clear,Under Construction,0,1,0,3
2024-11-26 09:00:00,Mumbai,19.133924122934033,73.00785072420588,Clear,Dry,0,0,2,2
2024-01-29 22:00:00,Chennai,13.066821237429487,80.24866322243062,Clear,Dry,0,0,3,3
2024-07-31 05:00:00,Delhi,28.600739788448116,77.17054344125106,Rainy,Dry,0,1,7,10
2024-02-26 06:00:00,Delhi,28.535535895660047,77.2108210104017,Clear,Dry,0,2,0,6
2024-12-10 17:00:00,Bengaluru,13.009649491222076,77.64852029296759,Clear,Under Construction,0,1,2,5
2024-11-22 03:00:00,Chennai,13.079886041464652,80.18143010841824,Clear,Wet,0,0,4,4
2024-09-20 17:00:00,Bengaluru,12.810286291389223,77.54785628759637,Clear,Wet,1,0,1,6
2024-11-03 00:00:00,Bengaluru,13.024077561519555,77.63156057506443,Clear,Dry,0,0,1,1
2024-07-07 14:00:00,Bengaluru,12.997145144866794,77.54486956312256,Rainy,Wet,0,2,2,8
2024-03-02 23:00:00,Mumbai,19.104472587760302,72.81636401450838,Clear,Dry,0,3,3,12
2024-04-24 09:00:00,Pune,18.480977893896746,73.89244230193194,Clear,Wet,0,1,2,5
2024-03-22 19:00:00,Hyderabad,17.280497255906,78.44529773263784,Clear,Dry,1,0,2,7
2024-03-15 19:00:00,Delhi,28.712138791632285,77.17821866268575,Clear,Dry,0,1,4,7
2024-11-23 02:00:00,Mumbai,19.160618269494762,72.86028351655648,Clear,Dry,0,1,0,3
2024-05-31 05:00:00,Hyderabad,17.360897164184994,78.39318294215612,Clear,Dry,2,1,4,17
2024-10-14 11:00:00,Pune,18.55046433570223,73.89620701021133,Clear,Under Construction,0,0,1,1
2024-07-04 04:00:00,Mumbai,19.068580284362227,72.78797773261395,Rainy,Dry,0,2,4,10
2024-08-08 09:00:00,Hyderabad,17.311728923109673,78.7155950442262,Rainy,Dry,1,0,1,6
2024-08-02 14:00:00,Delhi,28.674693921480273,77.13288790285112,Rainy,Wet,1,0,3,8
2024-12-08 23:00:00,Delhi,28.614600292691065,77.19634099400045,Foggy,Dry,0,1,1,4
2024-10-13 15:00:00,Mumbai,19.098790299660386,72.76148947799327,Clear,Under Construction,1,3,3,17
2024-12-14 13:00:00,Bengaluru,12.918210905588742,77.62673428995774,Clear,Dry,1,0,5,10
2024-10-02 09:00:00,Mumbai,19.041410557739646,72.85439876898936,Clear,Dry,0,1,1,4
2024-03-08 16:00:00,Mumbai,19.050937984467527,72.75221753832385,Clear,Under Construction,0,1,4,7
2024-04-04 13:00:00,Bengaluru,13.017844988785491,77.76363001625023,Clear,Dry,1,1,3,11
2024-08-30 02:00:00,Chennai,13.08376681232613,80.28615669132633,Rainy,Dry,0,2,2,8
2024-09-06 05:00:00,Bengaluru,13.03351020757565,77.57823596449872,Clear,Potholes,0,1,0,3
2024-08-21 22:00:00,Bengaluru,13.073820700364868,77.49274462793845,Rainy,Dry,0,0,4,4
2024-10-14 05:00:00,Bengaluru,12.811515150021132,77.5070247773938,Clear,Dry,0,1,1,4
2024-10-27 07:00:00,Chennai,12.985957842029253,80.3199802307441,Clear,Dry,0,2,3,9
2024-11-30 05:00:00,Bengaluru,12.961749760891953,77.55625297038111,Clear,Under Construction,0,0,3,3
2024-01-13 07:00:00,Chennai,13.032046737707656,80.31930553505018,Clear,Potholes,0,4,0,12
2024-06-17 05:00:00,Chennai,13.19854765828565,80.17472517659336,Rainy,Wet,0,1,2,5
2024-09-19 11:00:00,Hyderabad,17.49434367814182,78.55856610705575,Clear,Dry,0,1,4,7
2024-02-27 10:00:00,Hyderabad,17.446733763908117,78.4047276696558,Clear,Wet,1,1,1,9
2024-07-17 04:00:00,Mumbai,19.096659277402576,72.8802250106917,Rainy,Dry,0,1,4,7
2024-05-22 07:00:00,Chennai,13.057684226512663,80.17467287890278,Clear,Dry,1,1,2,10
2024-01-31 23:00:00,Mumbai,19.04503439957038,72.8900576988579,Clear,Wet,0,1,0,3
2024-07-21 05:00:00,Delhi,28.657955927512422,77.23209458672231,Rainy,Wet,1,0,1,6
2024-02-02 13:00:00,Pune,18.40320724083674,73.86092374020437,Clear,Dry,0,2,0,6
2024-07-27 11:00:00,Pune,18.437621331317832,73.743611450185,Rainy,Dry,0,0,3,3
2024-08-09 17:00:00,Pune,18.481127628902545,73.8140914885085,Rainy,Dry,0,1,0,3
2024-10-27 04:00:00,Mumbai,19.13324415893127,72.80392264474607,Clear,Wet,1,2,1,12
2024-04-07 04:00:00,Pune,18.488481615276196,73.75715123268743,Clear,Wet,1,0,2,7
2024-08-19 21:00:00,Bengaluru,12.926780951353088,77.50715556706245,Rainy,Dry,0,0,3,3
2024-05-26 17:00:00,Mumbai,19.072089590316164,72.83898643240524,Clear,Dry,1,0,3,8
2024-02-11 07:00:00,Chennai,13.128538491268028,80.18622111325675,Clear,Dry,0,2,1,7
2024-04-02 12:00:00,Bengaluru,12.987521066057376,77.67888187505044,Clear,Dry,0,0,2,2
2024-07-13 19:00:00,Bengaluru,13.014276291949137,77.6594720401719,Rainy,Dry,0,0,2,2
2024-03-05 09:00:00,Chennai,13.150084257360145,80.14283219775504,Clear,Under Construction,0,1,1,4
2024-01-11 02:00:00,Mumbai,19.14869875475032,72.80263880078773,Clear,Dry,0,0,2,2
2024-02-04 21:00:00,Pune,18.346902018146512,73.83293406149812,Clear,Dry,0,1,0,3
2024-07-20 15:00:00,Bengaluru,12.928525916323373,77.56277117995161,Rainy,Wet,0,2,1,7
2024-12-22 04:00:00,Chennai,12.998984442244112,80.19102573069206,Clear,Dry,1,0,1,6
2024-04-15 11:00:00,Mumbai,19.06246308926229,72.90946478183947,Clear,Dry,0,1,3,6
2024-06-28 02:00:00,Chennai,13.072903911368723,80.11601540982716,Rainy,Dry,0,1,2,5
2024-12-09 16:00:00,Mumbai,19.008228174078226,73.0349820362792,Clear,Wet,0,2,2,8
2024-06-03 04:00:00,Pune,18.503579314777678,73.75556213384974,Rainy,Dry,0,2,2,8
2024-11-09 08:00:00,Mumbai,18.994608837528514,72.97445945438642,Clear,Dry,0,1,2,5
2024-11-01 02:00:00,Hyderabad,17.55821445654664,78.46790530450379,Clear,Dry,1,0,1,6
2024-06-01 17:00:00,Mumbai,18.952059038012337,72.83536030462817,Rainy,Dry,1,0,1,6
2024-11-05 07:00:00,Chennai,13.030191880944315,80.27505916708708,Clear,Dry,1,0,1,6
2024-11-19 23:00:00,Delhi,28.549395430871673,77.16694878258158,Clear,Under Construction,0,1,3,6
2024-05-18 06:00:00,Mumbai,19.003367329151622,72.89092097061871,Clear,Dry,0,0,3,3
2024-09-23 01:00:00,Bengaluru,13.022180085422656,77.66199881307023,Clear,Wet,0,1,3,6
2024-04-06 08:00:00,Chennai,13.310281676300999,80.3017133389087,Clear,Under Construction,0,1,2,5
2024-04-04 08:00:00,Pune,18.533201407442704,73.92209254489188,Clear,Dry,0,0,2,2
2024-10-25 06:00:00,Pune,18.57489535483903,73.72896724595051,Clear,Under Construction,0,0,0,0
2024-01-27 20:00:00,Hyderabad,17.351596364543145,78.51924997021337,Clear,Potholes,0,1,3,6
2024-01-13 09:00:00,Bengaluru,13.033292678313959,77.65214514049316,Clear,Dry,0,3,5,14
2024-12-12 00:00:00,Mumbai,19.073696085882435,72.84697615134306,Clear,Dry,0,1,2,5
2024-11-16 19:00:00,Delhi,28.57266949368778,77.16742639667316,Clear,Dry,0,2,0,6
2024-01-18 01:00:00,Bengaluru,12.950105470357505,77.61353942086534,Clear,Wet,0,0,1,1
2024-02-14 18:00:00,Bengaluru,12.9023928401232,77.51570711362909,Clear,Wet,0,1,3,6
2024-10-07 00:00:00,Mumbai,19.09138935613793,72.92248653426776,Clear,Dry,1,0,3,8
2024-08-27 04:00:00,Chennai,13.067949330518221,80.25272925745888,Rainy,Wet,0,1,3,6
2024-07-01 18:00:00,Delhi,28.525336527464138,77.28151932800375,Rainy,Dry,0,1,12,15
2024-02-06 23:00:00,Bengaluru,12.936938135295897,77.61928475441577,Clear,Wet,0,0,0,0
2024-07-30 01:00:00,Mumbai,19.110209880477676,72.86617389665538,Rainy,Potholes,0,0,3,3
2024-07-30 15:00:00,Pune,18.448622004426213,73.74570832030727,Rainy,Dry,0,1,1,4
2024-01-01 05:00:00,Bengaluru,13.0215061026367,77.5161403509106,Clear,Dry,0,1,1,4
2024-08-21 12:00:00,Hyderabad,17.32575989100801,78.45679648422681,Rainy,Dry,0,1,0,3
2024-05-15 05:00:00,Chennai,13.081199732202649,80.18309463454153,Clear,Wet,0,0,1,1
2024-09-08 20:00:00,Chennai,13.021918041797399,80.35315234412793,Clear,Wet,0,0,1,1
2024-07-20 05:00:00,Hyderabad,17.46007970513016,78.44158025894946,Rainy,Potholes,0,1,1,4
2024-07-31 06:00:00,Mumbai,18.90936917527026,72.95686108892285,Rainy,Dry,1,2,1,12
2024-05-02 22:00:00,Hyderabad,17.33753988655497,78.37349858299892,Clear,Dry,0,1,2,5
2024-09-07 18:00:00,Bengaluru,13.079776947368293,77.68000010443726,Clear,Wet,0,0,2,2
2024-04-23 19:00:00,Mumbai,19.145000092156714,72.8943801937277,Clear,Wet,1,0,5,10
2024-05-23 18:00:00,Bengaluru,13.013406707911443,77.59293925822531,Clear,Potholes,0,1,4,7
2024-02-22 06:00:00,Chennai,13.110948946200612,80.28156199479858,Clear,Dry,0,1,1,4
2024-09-16 23:00:00,Hyderabad,17.289030598995403,78.4398738166871,Clear,Wet,0,0,0,0
2024-09-29 03:00:00,Bengaluru,12.901511956390735,77.68058878813113,Clear,Wet,0,0,2,2
2024-11-11 07:00:00,Mumbai,19.150886789287217,72.87774224491369,Clear,Dry,0,0,2,2
2024-03-09 03:00:00,Hyderabad,17.376000088466252,78.45912948830944,Clear,Under Construction,0,2,1,7
2024-09-09 11:00:00,Delhi,28.647262531380708,77.13413834580231,Clear,Under Construction,0,1,3,6
2024-06-13 18:00:00,Delhi,28.683834267355774,77.2454531442029,Rainy,Dry,0,1,2,5
2024-04-24 11:00:00,Chennai,13.126248526274665,80.36304671360301,Clear,Wet,0,1,0,3
2024-09-30 17:00:00,Chennai,13.025734337135464,80.11021788520083,Clear,Potholes,0,0,5,5
2024-11-29 07:00:00,Delhi,28.536064214378744,77.1104718764485,Clear,Dry,1,0,3,8
2024-09-30 13:00:00,Mumbai,19.172953958526175,73.04103273984063,Clear,Dry,0,0,1,1
2024-10-22 17:00:00,Chennai,13.098609513740959,80.30687486211025,Clear,Dry,0,1,1,4
2024-03-26 19:00:00,Mumbai,19.093638418967007,72.79464669979623,Clear,Dry,0,1,4,7
2024-11-15 22:00:00,Delhi,28.664614598180215,77.27672624062058,Clear,Dry,0,3,3,12
2024-02-29 00:00:00,Chennai,13.058453671933067,80.35351728766828,Clear,Dry,0,0,1,1
2024-03-19 09:00:00,Chennai,13.036944513598463,80.1998275930178,Clear,Dry,0,1,4,7
2024-02-07 11:00:00,Mumbai,19.069071822691253,72.9700549378855,Clear,Potholes,1,1,1,9
2024-06-07 19:00:00,Hyderabad,17.2865678240346,78.40305358638543,Rainy,Dry,0,1,3,6
2024-09-09 09:00:00,Chennai,13.063908656111357,80.2742147963606,Clear,Dry,0,1,2,5
2024-07-03 01:00:00,Pune,18.533226547890532,73.74265402931239,Rainy,Wet,0,0,2,2
2024-06-19 15:00:00,Bengaluru,13.000781316515328,77.66467002076028,Rainy,Potholes,0,1,0,3
2024-06-13 23:00:00,Chennai,13.046958310720214,80.3534447305047,Rainy,Under Construction,0,0,1,1
2024-05-27 00:00:00,Mumbai,19.106664472121132,72.88275017154369,Clear,Wet,0,1,2,5
2024-08-10 11:00:00,Hyderabad,17.33545152808944,78.49669573433845,Rainy,Wet,0,1,2,5
2024-06-01 14:00:00,Hyderabad,17.329876536723003,78.45687720755562,Rainy,Dry,0,2,1,7
2024-12-05 00:00:00,Chennai,13.15100953513657,80.27216500549892,Clear,Dry,2,1,2,15
2024-05-05 12:00:00,Mumbai,19.07010446362431,72.9219204746551,Clear,Dry,0,0,0,0
2024-09-05 10:00:00,Hyderabad,17.276560925839572,78.4068035478691,Clear,Dry,1,0,1,6
2024-07-19 05:00:00,Chennai,13.056947861467423,80.32305713845152,Rainy,Dry,0,0,0,0
2024-11-04 23:00:00,Bengaluru,12.974140681206274,77.7472422266762,Clear,Dry,0,0,3,3
